80	95	71
81	96	69
81	97	71
116	39	66
117	38	67
119	91	69
120	89	70
120	89	69
54	34	75
54	34	75
93	47	109
92	46	109
92	48	108
35	47	15
99	45	65
98	44	64
97	45	64
7	96	73
7	96	73
116	93	71
115	92	72
116	91	71
28	113	69
28	112	70
27	112	69
61	41	116
60	42	116
60	42	114
60	41	115
58	120	72
59	119	73
40	20	92
40	20	92
41	20	92
77	32	93
76	31	94
76	32	95
76	32	93
15	80	62
15	79	62
15	80	62
15	79	62
53	65	66
52	66	66
78	90	14
77	90	14
78	89	15
107	88	30
37	48	9
36	47	8
38	48	8
37	47	9
46	19	64
47	19	66
46	18	65
47	18	64
17	97	49
51	116	41
28	92	27
28	93	28
28	92	27
28	91	28
38	41	50
38	41	51
38	41	51
56	26	35
55	25	35
55	27	35
45	21	90
46	21	89
46	21	91
72	36	109
71	35	108
112	93	43
112	93	42
41	112	96
41	110	97
22	49	26
23	48	26
93	88	101
58	3	89
101	58	36
100	56	35
101	56	35
40	30	56
40	31	57
41	30	57
40	31	55
51	64	125
50	65	124
51	65	125
51	65	124
4	51	60
5	50	60
64	8	31
65	9	31
64	9	31
70	24	108
71	25	108
71	25	109
51	61	36
90	26	63
89	26	62
89	27	64
89	27	62
27	91	104
27	90	104
27	91	105
92	41	75
92	41	75
92	41	75
39	120	58
57	68	93
57	67	93
27	27	33
28	29	34
27	27	34
28	28	34
111	53	73
56	14	74
57	16	73
56	16	73
68	29	111
69	29	112
69	29	111
68	30	111
74	36	36
5	81	72
5	80	70
4	80	72
32	67	2
32	67	2
38	126	64
39	124	64
38	124	64
42	51	71
41	52	71
75	74	41
10	40	39
10	38	39
38	118	53
38	116	53
100	46	69
99	44	70
100	44	69
38	42	45
29	55	118
28	56	118
29	56	119
83	40	53
89	21	85
88	21	86
89	22	86
88	22	85
28	112	85
29	112	85
27	111	84
118	61	73
118	61	72
119	62	73
21	23	98
48	34	111
46	34	112
48	33	111
21	43	24
72	25	112
71	25	112
71	25	111
21	43	25
34	19	44
54	32	120
55	32	119
55	33	120
55	31	120
11	68	85
79	51	82
80	52	82
80	51	83
47	80	6
46	80	7
46	80	6
46	79	6
34	110	96
34	111	97
115	35	64
115	36	64
114	35	64
11	46	88
11	46	89
10	47	88
64	68	17
64	68	16
64	67	17
63	68	16
93	37	107
92	36	107
92	36	105
85	110	67
85	112	68
86	110	68
86	111	67
59	56	72
59	56	70
58	56	72
36	76	41
37	74	41
48	13	93
46	12	94
47	12	92
47	12	93
42	90	44
19	14	64
20	16	65
19	14	65
36	67	23
37	68	23
36	68	23
36	69	24
20	70	77
19	70	77
19	71	77
19	71	77
18	77	61
18	79	62
18	79	61
17	78	61
73	103	38
73	101	38
73	101	37
73	102	37
38	104	38
39	105	37
20	87	101
20	86	100
67	35	64
67	116	84
68	115	84
68	115	85
67	114	84
36	68	3
36	69	3
37	68	3
36	68	2
27	43	20
61	111	50
59	111	50
59	111	51
60	112	50
19	34	105
60	79	95
60	79	94
61	79	94
60	77	95
41	109	93
115	82	93
115	80	94
115	80	95
115	82	93
8	58	69
7	57	70
7	57	69
96	53	23
96	52	21
97	52	22
96	51	22
24	20	103
23	20	102
23	20	103
24	22	102
43	15	50
42	15	49
55	78	88
63	120	66
73	48	118
72	47	118
73	48	120
72	48	119
114	76	81
113	76	80
113	76	79
114	76	80
55	7	81
92	93	21
117	40	53
117	41	53
19	41	33
19	41	33
73	18	87
74	20	87
74	20	89
73	103	99
72	32	74
71	31	75
72	31	76
41	58	82
47	5	79
47	6	80
48	5	79
43	39	63
68	70	107
69	70	107
55	115	57
55	115	56
54	116	56
79	110	90
80	110	90
33	111	46
32	112	46
32	111	48
33	112	47
111	82	67
111	84	67
28	58	113
28	59	114
28	59	113
42	85	22
43	85	22
42	85	22
36	108	39
35	107	40
32	38	37
32	39	36
29	55	109
28	54	111
28	55	110
61	41	70
61	41	70
95	61	110
96	62	109
75	60	85
75	61	86
58	113	71
57	111	71
109	62	97
108	62	99
100	21	67
100	20	66
41	58	81
15	98	74
16	98	74
116	80	61
116	82	62
116	82	60
115	81	61
22	91	77
83	90	50
83	89	50
82	90	51
82	89	50
40	19	41
40	18	41
41	17	40
42	118	56
43	118	56
42	118	56
42	118	56
47	77	16
48	76	16
47	76	15
48	76	15
45	13	31
45	13	33
46	13	33
44	14	32
98	80	17
97	82	16
89	15	65
88	14	65
89	13	65
89	14	66
59	20	98
60	20	98
59	21	99
75	35	29
74	34	30
75	35	30
74	35	29
21	73	57
21	73	58
21	74	58
20	74	57
83	85	58
83	85	57
43	66	65
20	83	48
101	80	105
101	79	105
100	98	30
100	97	31
101	97	31
100	97	32
47	14	39
21	107	50
42	52	72
29	100	101
38	124	71
15	68	62
93	88	17
92	88	16
91	87	17
73	27	51
73	28	51
48	16	92
47	16	92
47	16	92
22	89	104
21	88	104
22	89	104
50	98	33
51	97	33
50	98	31
51	98	32
40	61	80
40	59	80
35	96	103
34	95	104
69	116	81
78	38	35
77	38	35
16	34	97
15	33	100
16	33	99
106	79	101
105	79	102
105	78	101
88	28	104
87	28	104
25	63	72
24	63	70
24	63	71
24	65	71
56	32	36
56	32	37
49	122	84
49	121	82
50	121	84
59	18	111
27	64	79
32	22	18
32	22	19
50	37	115
100	76	16
101	74	16
100	76	16
99	74	17
111	95	40
110	93	40
64	24	83
64	23	83
63	24	82
69	67	24
69	68	24
69	67	24
70	67	24
54	82	107
54	80	107
92	107	48
92	105	47
91	106	48
92	107	47
73	46	105
72	46	105
73	46	106
57	7	63
56	9	63
47	108	42
124	79	59
122	79	59
123	79	60
123	80	59
70	92	62
69	92	63
69	94	62
40	36	102
23	83	78
24	82	77
23	82	77
23	83	78
45	90	48
44	91	47
46	91	48
45	90	47
27	116	77
36	44	6
36	43	7
36	44	6
66	46	73
65	46	74
41	62	82
59	98	66
59	99	66
58	100	66
58	99	68
35	113	40
36	113	40
40	55	41
40	53	42
40	55	41
53	103	63
53	102	64
52	100	62
32	11	51
33	12	50
33	13	50
81	60	114
44	59	86
44	58	88
39	107	100
41	106	100
109	82	97
109	84	97
110	83	97
44	64	19
71	37	67
72	36	68
71	37	67
71	36	68
77	39	30
97	107	83
29	70	95
29	70	95
15	38	98
70	26	45
70	26	45
115	57	70
79	40	53
80	40	55
78	41	55
79	39	54
95	80	42
95	81	43
96	80	42
39	65	29
38	64	29
124	82	66
95	108	40
96	108	40
6	36	58
76	31	11
76	33	11
76	32	12
76	33	12
61	3	60
60	3	59
60	4	60
61	5	59
104	79	86
105	81	86
104	79	86
105	80	87
64	22	43
71	35	55
47	95	105
47	94	105
48	94	105
48	95	105
56	32	28
57	30	27
57	31	28
56	31	28
49	10	60
49	10	61
49	11	61
105	31	48
105	29	48
21	13	67
21	14	65
57	100	78
57	99	77
58	100	77
48	48	14
55	43	119
55	42	119
56	42	119
70	28	33
69	28	32
69	27	32
69	27	33
118	47	48
119	48	48
119	48	49
82	83	41
83	84	41
82	84	40
82	84	41
53	111	86
52	110	88
52	111	86
52	110	88
40	105	96
18	98	48
84	53	87
83	51	87
83	53	87
83	52	86
46	115	93
78	23	107
79	22	106
78	22	106
51	15	113
52	16	113
52	15	113
17	77	99
19	98	62
19	97	61
19	97	62
19	99	61
52	75	81
45	90	40
44	91	40
45	92	39
45	91	39
36	72	30
36	72	30
31	46	64
32	45	63
31	46	63
39	123	70
15	49	49
14	51	48
15	49	49
45	73	75
44	73	75
45	72	74
114	71	48
114	73	48
114	73	47
114	71	47
27	43	56
28	41	55
27	43	56
28	43	55
44	79	116
43	80	117
44	81	116
8	54	64
8	54	63
7	54	64
8	55	64
38	13	75
38	13	76
96	63	29
96	65	29
29	35	58
30	36	58
50	5	73
49	4	73
60	79	34
67	64	79
68	65	78
68	66	79
68	64	79
67	17	84
68	17	84
67	16	84
68	16	83
40	38	124
41	37	122
40	37	124
40	38	122
28	112	59
27	113	59
28	112	60
28	113	60
58	76	99
60	42	16
61	41	15
61	40	16
60	40	16
62	38	74
62	39	74
32	57	100
70	5	55
71	6	54
84	13	39
85	12	38
84	13	38
41	71	37
42	62	84
43	61	85
42	61	85
43	61	84
33	31	111
33	31	113
34	30	112
34	32	111
33	45	53
33	45	54
33	46	53
49	72	55
49	72	53
48	74	54
108	94	33
108	94	33
108	93	33
108	104	66
108	103	65
109	104	64
109	103	65
76	47	117
75	47	116
76	49	117
41	13	70
40	12	71
40	13	70
54	63	68
88	13	42
87	14	42
113	70	90
112	69	91
106	56	40
106	56	40
106	58	40
106	58	40
113	55	67
114	55	66
67	64	78
47	113	88
58	104	82
58	104	84
69	37	72
43	9	16
45	11	16
45	10	17
25	33	107
24	33	108
78	12	45
78	7	45
37	100	110
36	100	110
36	101	109
25	40	114
25	41	114
115	76	81
116	77	80
86	42	110
86	43	109
87	41	110
86	41	109
59	82	109
60	83	110
60	82	109
16	93	53
15	93	53
46	51	120
47	52	120
46	53	121
47	51	121
44	69	22
86	70	28
85	70	30
85	68	28
86	70	30
71	62	120
71	62	120
71	62	119
24	67	117
26	67	116
25	67	118
115	59	96
114	59	96
47	13	22
48	14	22
47	14	21
25	43	17
24	43	16
45	13	47
44	12	48
21	101	91
20	101	89
54	10	33
54	10	33
54	11	33
55	32	122
55	32	122
87	102	95
44	74	6
43	74	6
69	12	39
70	11	39
69	11	41
69	10	39
21	98	48
31	45	15
31	44	14
30	44	14
25	112	61
53	40	125
53	38	125
52	38	125
50	32	31
51	32	32
51	32	33
50	32	31
13	57	51
13	56	50
106	76	49
34	29	102
33	29	101
33	29	102
23	46	112
23	46	113
14	37	93
14	37	95
14	38	93
13	38	94
56	97	107
57	96	107
37	50	105
37	51	104
80	72	87
81	71	87
25	94	90
26	95	90
90	75	111
91	76	111
46	113	46
47	113	47
46	113	46
28	59	116
27	58	115
27	60	116
28	59	115
64	28	118
65	29	119
59	33	41
59	31	41
60	31	42
115	94	68
84	86	64
84	86	66
85	87	65
84	86	66
44	68	4
44	68	4
45	68	4
109	54	44
110	53	44
109	53	43
110	55	43
44	93	25
44	95	24
77	67	26
30	46	31
31	47	32
32	67	41
32	66	42
31	65	41
32	66	40
63	91	18
78	46	5
77	47	6
78	46	5
82	42	51
82	41	51
83	40	50
37	64	73
99	110	51
100	108	51
99	108	50
110	70	101
47	11	64
48	13	65
47	13	63
47	13	64
70	25	111
71	26	110
70	26	109
103	47	60
104	47	61
108	91	85
108	92	86
109	92	84
108	92	84
66	10	86
67	11	85
66	11	86
66	11	86
49	11	101
49	11	100
49	11	100
49	12	100
82	83	105
81	83	104
66	82	34
66	82	34
75	11	48
76	11	49
76	13	49
75	11	50
113	71	27
24	76	76
25	77	76
25	76	76
90	110	37
90	110	37
67	58	109
115	97	59
114	98	59
114	98	57
115	96	58
26	46	99
25	46	99
26	45	100
38	57	74
38	58	75
38	58	75
54	45	10
53	44	9
53	44	10
53	45	10
31	52	7
30	52	8
82	69	21
82	68	19
82	68	21
81	68	20
96	113	69
68	19	84
68	20	84
69	20	84
68	20	83
31	115	60
31	115	60
31	115	60
49	19	35
49	20	37
50	21	36
49	21	35
33	48	46
34	49	46
33	49	46
67	87	71
68	88	71
68	86	72
68	87	71
93	31	41
93	32	42
94	30	41
93	32	41
79	81	95
80	82	94
78	81	95
79	82	95
67	95	18
64	95	18
45	62	35
45	62	34
44	63	34
66	68	80
67	68	81
66	67	81
67	67	80
75	62	5
92	44	52
93	43	52
62	7	88
62	5	88
61	6	89
61	6	88
95	114	62
70	20	111
69	20	111
69	21	110
71	88	69
71	88	69
113	55	84
114	56	84
113	55	85
56	43	69
55	42	70
56	42	69
107	79	62
107	79	63
107	79	62
108	79	62
42	55	2
42	56	2
106	103	49
75	15	89
74	16	89
74	15	89
74	14	90
37	37	8
15	22	63
30	57	113
30	58	112
31	58	113
40	98	105
40	97	106
40	96	105
40	97	104
6	31	47
6	31	48
57	23	102
56	22	103
64	11	85
64	13	85
36	74	9
37	74	8
36	74	8
62	16	21
62	15	22
61	16	20
62	15	20
68	24	113
82	110	74
83	111	74
83	110	75
83	110	73
53	73	5
52	71	4
53	71	5
101	85	60
26	15	86
26	13	88
9	62	91
17	71	104
17	71	104
17	70	104
31	59	112
32	59	113
24	30	104
24	28	104
26	29	104
25	28	105
53	102	106
53	100	107
47	13	57
47	13	59
48	12	57
73	115	81
74	114	82
73	115	82
73	114	81
27	58	112
35	11	67
34	12	67
34	12	69
25	59	31
18	61	108
32	61	53
98	23	82
99	23	81
99	24	81
99	23	81
28	111	49
29	111	49
70	82	28
70	81	28
70	81	29
69	80	28
122	85	61
121	84	61
18	54	104
63	66	122
62	67	122
63	67	122
62	67	122
32	91	31
31	93	31
33	92	30
32	93	30
42	16	44
43	18	46
42	16	45
43	16	44
48	63	70
49	62	71
49	64	69
49	63	71
82	14	90
81	81	38
82	80	39
81	79	39
81	79	38
61	116	40
60	115	40
68	89	63
68	89	63
81	43	42
81	41	42
80	43	41
44	64	42
44	62	43
44	64	41
45	64	42
80	39	56
79	39	56
90	17	43
90	19	43
91	18	42
90	18	42
17	101	68
16	103	69
17	102	67
52	102	24
53	102	23
72	105	27
73	106	28
72	107	27
25	78	71
26	78	71
35	30	11
35	30	9
75	113	47
75	112	46
74	113	45
75	114	46
108	29	56
107	27	56
70	80	75
69	80	74
69	81	75
2	40	52
3	40	53
2	40	53
28	78	61
28	78	60
27	78	60
42	46	38
43	47	37
42	47	37
27	54	117
27	55	118
42	62	64
42	63	66
84	73	8
105	54	44
105	53	43
36	79	13
36	80	12
45	80	71
76	16	98
76	15	99
76	15	98
60	78	76
61	79	75
61	78	74
59	78	75
23	101	71
76	40	58
76	40	56
114	93	49
115	94	50
28	31	104
25	30	105
27	31	106
38	102	32
37	102	32
37	21	29
38	20	30
38	20	30
46	18	59
47	20	60
47	18	60
47	19	59
53	119	69
52	120	69
44	82	70
43	82	70
43	82	70
10	37	60
10	35	60
10	35	62
9	36	62
114	92	67
115	91	67
113	91	67
114	92	66
3	72	74
2	73	74
2	71	75
2	73	75
51	84	53
50	84	55
51	84	55
51	86	54
40	8	60
40	9	60
40	10	59
32	24	31
32	24	32
31	23	31
112	58	101
113	59	101
112	58	101
31	113	38
30	113	40
31	113	38
124	70	77
125	70	77
124	70	77
55	113	54
55	114	54
79	35	67
80	36	66
79	37	67
81	50	84
80	49	84
81	50	83
81	48	84
38	54	38
38	53	36
37	29	120
37	29	120
37	29	120
37	30	119
106	101	41
107	100	41
107	101	42
106	99	42
119	59	74
119	61	75
118	60	76
119	60	76
37	124	55
37	124	56
92	89	23
37	66	117
36	66	118
36	66	117
37	65	117
54	15	30
50	7	66
50	7	64
50	8	65
60	79	55
60	79	56
59	79	56
97	108	43
97	108	44
97	110	44
96	108	43
22	102	75
22	101	73
45	91	14
45	90	15
33	103	92
32	103	94
33	103	93
79	117	77
69	107	37
70	107	39
69	106	37
69	106	37
87	78	111
87	79	111
41	91	12
42	91	13
41	92	13
54	7	59
54	8	59
54	7	60
67	28	68
68	29	68
67	29	68
36	27	26
36	26	26
90	97	100
57	54	25
57	53	26
57	54	24
4	62	73
5	61	73
77	95	19
76	95	18
58	56	32
57	57	31
30	68	33
29	69	33
29	67	34
30	69	34
51	85	9
98	23	82
120	79	59
120	80	58
120	78	58
119	78	59
71	29	33
73	29	33
71	28	34
90	16	82
90	17	82
90	16	81
46	24	96
46	23	96
108	64	42
108	64	43
109	63	42
109	65	42
45	92	37
45	92	37
45	91	36
45	92	36
27	34	13
48	97	32
48	96	32
49	97	33
48	97	33
112	73	100
112	74	100
112	74	100
111	73	100
49	66	77
64	81	114
64	80	115
64	81	115
64	81	114
99	76	88
100	76	90
99	77	89
99	76	90
30	111	80
30	110	80
30	109	81
29	111	81
57	41	69
57	41	69
56	41	69
57	39	69
69	82	96
68	82	97
68	84	97
68	82	96
112	49	31
112	47	32
112	49	31
44	68	74
43	68	73
44	70	74
44	69	73
46	29	59
43	81	111
43	82	111
112	60	96
112	59	97
21	21	93
20	18	93
21	19	93
20	20	94
57	102	26
57	102	26
42	115	91
43	114	91
42	113	91
67	31	62
67	32	64
66	31	62
68	29	34
115	78	91
115	77	90
93	79	42
92	80	42
93	79	42
31	63	54
31	65	56
30	65	54
113	84	54
113	82	54
114	83	55
50	26	59
48	26	58
49	27	58
50	26	58
26	44	13
26	43	12
104	104	44
63	104	100
63	102	100
63	103	100
64	103	99
59	29	45
59	29	45
58	29	45
85	14	46
85	14	47
84	14	48
85	13	47
54	77	51
14	73	88
13	72	87
14	72	87
59	98	107
59	100	106
112	65	51
111	67	49
113	66	50
51	94	67
52	96	67
52	94	67
52	95	66
22	112	62
22	114	62
23	113	62
22	112	62
11	29	70
108	40	54
108	42	54
107	41	55
108	64	39
108	65	40
109	63	40
109	65	40
7	48	74
6	48	75
7	48	76
44	92	43
43	92	43
43	93	42
44	91	42
69	23	101
69	23	100
50	35	24
51	35	24
36	33	102
35	35	102
35	34	100
75	51	119
99	90	23
98	90	22
19	99	52
19	99	53
18	97	52
39	50	71
98	81	99
99	81	101
98	81	100
35	64	44
35	64	44
35	64	43
35	63	44
29	58	104
30	59	105
111	100	65
111	99	66
111	101	66
111	100	66
17	101	62
18	101	63
102	103	42
101	105	42
102	105	41
81	40	47
81	41	49
82	40	49
81	42	48
87	37	24
86	37	23
87	39	23
86	37	22
60	23	42
31	28	49
30	27	50
30	28	49
47	38	113
46	37	114
48	38	113
19	63	79
72	69	111
60	56	27
59	55	28
59	56	27
40	28	10
39	27	10
28	22	30
28	22	32
51	118	78
51	119	77
52	120	78
64	107	98
64	107	97
65	106	98
112	35	78
111	35	78
115	40	45
115	40	46
115	41	45
115	42	45
72	101	100
72	103	99
72	102	98
34	116	60
34	116	62
34	118	61
45	74	12
46	73	11
46	75	11
47	74	12
82	42	82
81	43	80
58	83	112
58	85	112
59	84	112
83	118	63
83	116	63
53	64	82
12	23	44
43	47	37
42	47	37
96	71	110
95	71	111
96	73	110
62	16	19
71	36	94
71	34	94
5	40	60
5	41	58
5	41	60
6	41	60
70	97	23
71	98	23
71	99	23
31	50	66
32	50	65
31	49	64
31	50	64
125	77	60
52	116	53
41	124	52
41	124	53
40	124	53
41	123	52
68	64	121
67	64	119
68	64	119
116	71	31
117	71	33
116	72	33
91	109	43
90	109	44
90	109	42
104	31	73
105	31	74
105	30	73
104	32	73
43	95	37
43	97	37
43	96	38
44	95	37
49	123	73
48	123	73
49	123	72
49	121	73
26	68	50
26	69	49
26	67	48
26	69	50
56	95	84
56	95	85
55	94	84
64	111	93
63	110	95
63	111	93
63	110	92
31	66	80
31	66	80
30	67	81
8	31	62
67	59	120
65	58	120
65	60	120
66	59	119
112	80	59
112	80	61
112	79	60
113	80	61
21	16	91
21	16	91
33	115	43
33	115	44
67	87	94
67	85	94
66	86	93
67	86	93
28	68	34
27	68	35
28	68	36
26	63	72
26	62	73
26	61	73
44	40	46
43	40	47
76	102	42
76	103	41
75	103	42
76	102	43
35	43	62
27	80	32
26	80	31
26	80	31
26	80	32
73	94	15
72	93	17
73	95	16
27	63	95
28	62	94
113	35	79
29	57	56
29	57	57
36	63	69
36	64	70
36	63	70
61	2	73
61	2	73
18	21	62
18	20	63
18	21	63
99	57	19
99	56	19
33	18	28
33	18	29
88	68	88
87	67	89
87	69	89
87	68	89
56	11	93
26	14	99
26	15	100
27	14	100
35	46	12
35	46	11
36	45	11
35	44	12
92	80	13
110	40	35
110	40	36
70	50	75
94	52	28
94	53	29
95	51	30
95	51	28
35	68	117
35	69	116
34	69	117
117	67	84
118	66	83
117	67	83
118	67	84
56	93	39
57	94	39
56	94	38
55	93	38
112	89	91
112	89	91
60	28	36
61	29	36
15	46	44
15	46	44
14	47	43
45	76	73
44	77	72
123	74	72
124	73	74
125	74	73
124	74	74
29	37	26
93	49	109
50	60	10
49	60	9
50	59	9
50	59	10
81	91	82
51	79	6
51	79	6
52	79	6
51	78	7
47	60	123
47	58	125
48	59	124
74	94	31
74	92	30
75	92	30
75	93	31
18	71	100
17	70	99
76	101	100
76	100	98
76	82	38
77	83	37
77	82	39
77	81	38
82	68	29
82	70	28
82	68	30
82	70	29
102	38	97
48	98	112
47	98	111
48	98	111
63	65	71
64	65	72
64	67	71
63	66	72
57	114	41
58	115	41
58	114	42
37	99	31
37	100	32
36	100	31
109	92	92
109	62	45
67	84	35
66	84	35
66	83	35
85	44	28
84	44	28
85	46	28
85	45	27
54	74	95
54	72	95
53	74	95
108	76	103
108	76	103
108	77	103
32	28	12
32	28	12
55	80	107
36	50	12
36	49	11
36	50	12
36	50	11
98	85	85
53	59	84
54	59	84
2	65	69
2	65	70
104	100	76
104	100	75
104	99	76
103	100	76
31	15	32
31	15	31
30	15	31
44	63	23
44	63	23
76	35	117
76	35	117
75	34	117
87	89	51
88	88	49
87	89	49
88	90	49
87	41	31
88	41	31
88	41	32
46	114	94
29	64	32
29	65	32
28	64	31
75	23	100
76	24	101
15	28	49
15	28	51
15	27	50
77	41	76
77	40	75
78	40	76
89	95	54
88	95	54
89	94	55
40	64	3
121	60	43
120	60	42
120	59	43
120	60	43
21	55	23
21	56	24
22	55	24
22	55	24
59	44	35
110	83	74
109	83	75
109	84	74
109	83	73
67	33	95
68	35	95
68	33	95
75	6	77
74	6	77
75	8	77
113	51	87
113	52	86
118	51	43
101	45	48
101	43	48
102	45	47
102	44	48
30	19	26
61	44	90
62	45	90
61	43	89
24	89	85
24	90	86
25	91	86
24	91	85
79	68	6
80	69	7
80	70	6
79	70	6
28	63	81
28	62	81
27	62	80
28	62	80
39	74	119
28	19	33
43	18	82
34	24	45
121	61	89
121	59	91
121	60	89
121	60	89
58	49	87
58	50	88
58	50	87
11	19	57
12	18	57
11	17	57
11	18	56
101	38	39
102	37	39
101	38	38
102	39	39
57	33	80
58	34	79
32	87	32
49	25	46
50	25	45
50	25	45
53	59	27
97	105	71
97	103	71
96	104	72
96	105	71
79	61	5
80	61	6
79	62	5
79	61	6
30	76	119
111	37	40
110	37	40
43	74	124
28	65	28
29	65	29
28	65	30
29	63	29
20	97	76
56	23	50
57	23	51
56	25	49
56	24	51
32	44	17
121	57	47
121	56	48
102	101	88
101	101	89
117	86	80
118	86	80
117	85	80
26	79	85
84	55	98
84	55	100
83	57	100
83	55	99
34	115	77
33	115	78
114	51	40
115	50	39
114	49	40
64	12	80
65	11	81
66	12	81
64	11	81
33	55	5
34	54	5
91	65	29
91	67	30
12	59	92
12	59	93
12	58	93
12	58	92
26	14	34
26	13	35
24	81	55
65	28	15
64	28	16
64	29	15
64	28	15
9	35	75
9	33	75
106	85	80
27	43	8
27	41	9
28	41	8
81	83	107
81	83	108
35	30	16
103	95	29
104	95	30
89	48	101
89	47	102
90	62	114
89	61	114
89	62	114
89	61	113
112	75	59
113	76	59
113	76	58
55	104	60
54	106	60
54	105	60
27	63	102
27	63	104
26	64	103
26	62	103
110	94	86
109	94	86
109	95	85
10	52	70
11	52	69
10	50	70
10	51	69
9	45	66
8	45	65
44	36	113
44	37	113
44	36	114
42	88	54
98	105	37
98	105	37
35	49	98
109	52	78
109	52	78
109	51	78
28	12	43
28	13	43
28	13	44
33	70	24
33	70	24
52	49	122
53	50	121
53	48	121
52	49	121
74	65	6
75	66	5
74	65	5
74	66	6
40	13	19
115	94	77
59	12	107
35	22	13
35	23	12
35	22	13
82	35	15
85	17	54
86	18	55
85	17	55
86	17	56
105	101	56
106	100	55
19	82	104
18	82	103
19	83	103
19	83	103
28	57	119
28	54	118
61	37	35
61	37	34
61	36	34
60	37	35
37	27	111
36	26	111
36	27	110
37	26	110
27	55	119
27	55	120
57	7	82
57	6	82
57	7	83
65	16	105
64	14	105
89	91	82
14	32	43
38	89	51
31	100	93
31	100	93
31	100	93
44	77	74
71	36	71
79	84	55
79	85	53
79	85	54
74	92	82
73	92	82
73	93	83
73	93	82
47	110	96
47	111	98
12	63	85
12	62	85
12	62	86
8	58	87
90	66	111
90	66	110
90	66	111
90	64	110
87	26	101
86	27	102
72	83	39
73	84	40
72	84	40
74	51	105
73	51	105
74	52	104
74	51	104
30	75	116
30	75	114
30	76	116
30	76	114
40	14	71
35	41	105
87	37	31
86	36	30
87	37	30
88	71	88
86	71	89
87	71	90
62	25	117
62	25	117
61	24	117
61	26	116
52	123	80
51	121	81
51	121	81
98	32	25
98	33	25
79	23	107
79	23	107
79	20	21
78	19	22
80	20	22
58	81	77
58	83	76
59	82	76
29	10	82
30	10	81
29	10	81
29	10	82
40	71	66
91	96	99
93	96	100
43	33	109
43	33	109
43	34	111
44	34	110
85	85	49
86	83	48
38	9	81
39	9	81
94	86	20
94	87	20
93	86	20
29	64	112
28	64	110
29	64	111
39	14	72
39	14	73
61	17	99
113	97	69
112	97	68
112	96	70
48	112	45
36	12	77
36	9	77
106	90	96
106	92	94
31	67	27
31	67	27
26	97	104
26	97	104
26	97	104
26	97	104
66	72	116
66	71	118
65	72	117
65	70	117
47	70	125
46	70	123
114	91	50
113	90	51
112	90	49
60	50	3
61	50	3
60	50	4
84	28	107
84	30	106
25	16	88
25	16	88
24	17	88
81	66	113
80	67	112
80	66	112
49	69	67
48	70	68
49	69	69
20	78	53
41	77	117
41	78	115
42	77	116
72	63	81
71	64	80
71	62	81
71	63	82
94	74	34
76	97	101
76	98	101
38	85	117
37	85	117
74	116	59
75	117	61
74	117	61
74	116	60
23	35	29
22	34	28
57	26	57
57	25	56
57	25	57
75	95	102
76	94	103
115	94	51
116	94	52
115	94	52
115	93	52
33	40	38
32	57	104
73	50	120
63	100	83
62	99	85
23	82	57
24	83	56
20	77	48
19	76	49
20	76	49
38	69	24
37	69	24
37	70	23
38	70	24
29	85	102
29	85	102
29	85	102
29	85	102
87	15	33
86	16	32
86	14	33
30	45	56
31	45	55
30	45	55
30	46	55
53	83	108
17	83	95
16	83	96
61	80	36
60	80	37
61	79	37
61	81	36
21	64	73
21	65	74
20	91	50
20	89	51
19	90	50
96	113	69
92	44	64
92	43	63
93	44	65
89	102	28
89	103	28
90	103	28
90	102	27
96	31	26
95	32	27
95	33	26
95	31	26
63	22	54
63	22	53
63	23	54
63	21	53
53	47	115
52	46	116
91	21	39
92	20	39
77	56	83
76	56	82
12	33	41
12	31	42
12	32	41
78	36	70
78	37	71
52	16	32
53	16	32
52	17	33
56	47	3
43	56	41
65	24	102
65	23	102
64	23	102
62	35	64
83	38	34
82	38	33
83	38	33
83	37	34
60	63	95
60	62	95
59	62	93
60	63	94
32	7	81
33	9	81
33	8	81
91	111	41
90	112	41
90	111	42
114	44	65
113	45	65
112	44	66
113	45	67
118	83	75
119	83	76
118	81	75
118	82	74
122	72	50
122	72	52
121	73	51
121	72	51
82	114	40
82	113	41
82	114	41
125	75	68
125	76	69
124	75	69
36	53	100
57	117	84
57	115	84
56	116	84
50	122	82
26	20	96
25	19	95
43	53	69
44	54	71
43	55	69
43	54	70
59	86	112
59	85	113
58	86	112
33	69	26
33	68	26
29	45	114
46	126	69
46	125	67
22	85	80
22	83	81
23	83	81
101	76	104
102	75	104
101	75	106
100	75	105
116	42	85
115	41	86
115	43	85
116	41	85
57	18	108
58	19	109
58	17	108
58	19	107
27	78	51
27	77	52
27	106	33
28	104	32
28	106	32
27	105	33
77	73	32
77	72	32
76	72	32
98	36	100
98	36	100
97	35	99
93	86	71
92	86	71
121	80	81
121	81	80
25	14	81
13	29	53
13	27	53
14	28	53
94	114	55
16	24	47
17	22	47
49	64	18
49	65	17
50	66	19
50	65	18
84	43	48
84	43	49
84	43	48
17	70	89
18	71	88
17	72	89
18	70	90
73	49	96
73	48	94
74	50	94
73	49	94
60	113	36
53	113	42
53	114	41
17	64	59
17	64	59
39	53	5
40	53	6
121	46	57
121	46	57
120	46	59
112	71	90
113	72	90
112	71	89
105	40	27
104	41	26
104	40	26
99	47	108
99	49	106
99	48	106
60	72	63
60	73	63
60	74	64
60	73	63
